reg_method,reg_val,best_epoch,val_acc,train_acc,layer,split,dispersion_ratio,num_images
Dropout,0.25,59,0.8939766441303012,0.9976,conv1,train,0.5347772832837857,25000
Dropout,0.25,59,0.8939766441303012,0.9976,conv1,val,0.5309218542302926,26032
Dropout,0.25,59,0.8939766441303012,0.9976,conv3,train,0.7021818090121825,25000
Dropout,0.25,59,0.8939766441303012,0.9976,conv3,val,0.6769917626851545,26032
Dropout,0.25,59,0.8939766441303012,0.9976,fc1,train,0.7384402602614096,25000
Dropout,0.25,59,0.8939766441303012,0.9976,fc1,val,0.7101628528258093,26032
Dropout,0.275,54,0.8912108174554395,0.99832,conv1,train,0.718533281892043,25000
Dropout,0.275,54,0.8912108174554395,0.99832,conv1,val,0.7139534499312775,26032
Dropout,0.275,54,0.8912108174554395,0.99832,conv3,train,0.731252648944641,25000
Dropout,0.275,54,0.8912108174554395,0.99832,conv3,val,0.7051460499444476,26032
Dropout,0.275,54,0.8912108174554395,0.99832,fc1,train,0.660663282421824,25000
Dropout,0.275,54,0.8912108174554395,0.99832,fc1,val,0.6428212618942276,26032
Dropout,0.3,59,0.8975107559926244,0.99652,conv1,train,0.6755893571067506,25000
Dropout,0.3,59,0.8975107559926244,0.99652,conv1,val,0.6804956177663891,26032
Dropout,0.3,59,0.8975107559926244,0.99652,conv3,train,0.7290766591243474,25000
Dropout,0.3,59,0.8975107559926244,0.99652,conv3,val,0.7157108727544838,26032
Dropout,0.3,59,0.8975107559926244,0.99652,fc1,train,0.6967298121674245,25000
Dropout,0.3,59,0.8975107559926244,0.99652,fc1,val,0.673848881906416,26032
Dropout,0.325,58,0.8960894283958205,0.995,conv1,train,0.7712496420908259,25000
Dropout,0.325,58,0.8960894283958205,0.995,conv1,val,0.7653852657725805,26032
Dropout,0.325,58,0.8960894283958205,0.995,conv3,train,0.6623913872080585,25000
Dropout,0.325,58,0.8960894283958205,0.995,conv3,val,0.6439150749181672,26032
Dropout,0.325,58,0.8960894283958205,0.995,fc1,train,0.6353766792499982,25000
Dropout,0.325,58,0.8960894283958205,0.995,fc1,val,0.6185898688082639,26032
Dropout,0.35,59,0.9009296250768284,0.99576,conv1,train,0.6380367943255678,25000
Dropout,0.35,59,0.9009296250768284,0.99576,conv1,val,0.6333629715708377,26032
Dropout,0.35,59,0.9009296250768284,0.99576,conv3,train,0.6701659245580566,25000
Dropout,0.35,59,0.9009296250768284,0.99576,conv3,val,0.6450620238731423,26032
Dropout,0.35,59,0.9009296250768284,0.99576,fc1,train,0.6315056365771434,25000
Dropout,0.35,59,0.9009296250768284,0.99576,fc1,val,0.6018697792171966,26032
Dropout,0.4,48,0.8991625691456668,0.98628,conv1,train,0.779417924798422,25000
Dropout,0.4,48,0.8991625691456668,0.98628,conv1,val,0.7637509213143443,26032
Dropout,0.4,48,0.8991625691456668,0.98628,conv3,train,0.5325146861855294,25000
Dropout,0.4,48,0.8991625691456668,0.98628,conv3,val,0.5179076147014399,26032
Dropout,0.4,48,0.8991625691456668,0.98628,fc1,train,0.48285312233596533,25000
Dropout,0.4,48,0.8991625691456668,0.98628,fc1,val,0.4605860087929182,26032
Dropout,0.425,60,0.9035802089735708,0.98992,conv1,train,0.47586019398550994,25000
Dropout,0.425,60,0.9035802089735708,0.98992,conv1,val,0.47595877934381725,26032
Dropout,0.425,60,0.9035802089735708,0.98992,conv3,train,0.5914688222246577,25000
Dropout,0.425,60,0.9035802089735708,0.98992,conv3,val,0.5676154362800111,26032
Dropout,0.425,60,0.9035802089735708,0.98992,fc1,train,0.5124928068848958,25000
Dropout,0.425,60,0.9035802089735708,0.98992,fc1,val,0.47913679950706667,26032
Dropout,0.45,56,0.9022741241548864,0.98576,conv1,train,0.6205539727034604,25000
Dropout,0.45,56,0.9022741241548864,0.98576,conv1,val,0.6201573470523054,26032
Dropout,0.45,56,0.9022741241548864,0.98576,conv3,train,0.5109439117189796,25000
Dropout,0.45,56,0.9022741241548864,0.98576,conv3,val,0.48813588446892,26032
Dropout,0.45,56,0.9022741241548864,0.98576,fc1,train,0.45387252610254014,25000
Dropout,0.45,56,0.9022741241548864,0.98576,fc1,val,0.4283558524031987,26032
Dropout,0.475,58,0.902120467117394,0.9818,conv1,train,0.8593952862541163,25000
Dropout,0.475,58,0.902120467117394,0.9818,conv1,val,0.840233092826389,26032
Dropout,0.475,58,0.902120467117394,0.9818,conv3,train,0.4775642026591767,25000
Dropout,0.475,58,0.902120467117394,0.9818,conv3,val,0.46370076711326746,26032
Dropout,0.475,58,0.902120467117394,0.9818,fc1,train,0.4975786174698603,25000
Dropout,0.475,58,0.902120467117394,0.9818,fc1,val,0.4716427990505441,26032
Dropout,0.5,55,0.9017363245236631,0.97488,conv1,train,0.7911047008687283,25000
Dropout,0.5,55,0.9017363245236631,0.97488,conv1,val,0.7617414511899017,26032
Dropout,0.5,55,0.9017363245236631,0.97488,conv3,train,0.47904775713796627,25000
Dropout,0.5,55,0.9017363245236631,0.97488,conv3,val,0.4474695415308085,26032
Dropout,0.5,55,0.9017363245236631,0.97488,fc1,train,0.44165407776594073,25000
Dropout,0.5,55,0.9017363245236631,0.97488,fc1,val,0.41507282050631167,26032
Dropout,0.525,56,0.9003149969268592,0.97212,conv1,train,0.7594470347445854,25000
Dropout,0.525,56,0.9003149969268592,0.97212,conv1,val,0.7468775203105368,26032
Dropout,0.525,56,0.9003149969268592,0.97212,conv3,train,0.4397440137488107,25000
Dropout,0.525,56,0.9003149969268592,0.97212,conv3,val,0.41995178850365983,26032
Dropout,0.525,56,0.9003149969268592,0.97212,fc1,train,0.42090018766144954,25000
Dropout,0.525,56,0.9003149969268592,0.97212,fc1,val,0.39568853400527954,26032
Dropout,0.55,53,0.9029655808236016,0.96744,conv1,train,0.9813601280847731,25000
Dropout,0.55,53,0.9029655808236016,0.96744,conv1,val,0.9478191220025919,26032
Dropout,0.55,53,0.9029655808236016,0.96744,conv3,train,0.4091894738577654,25000
Dropout,0.55,53,0.9029655808236016,0.96744,conv3,val,0.3900586366901753,26032
Dropout,0.55,53,0.9029655808236016,0.96744,fc1,train,0.35464621822131615,25000
Dropout,0.55,53,0.9029655808236016,0.96744,fc1,val,0.32726416454485474,26032
Dropout,0.575,53,0.8979333128457283,0.95428,conv1,train,0.9773338076839754,25000
Dropout,0.575,53,0.8979333128457283,0.95428,conv1,val,0.944167696691545,26032
Dropout,0.575,53,0.8979333128457283,0.95428,conv3,train,0.39886913704293886,25000
Dropout,0.575,53,0.8979333128457283,0.95428,conv3,val,0.37839713977033346,26032
