epoch,reg_method,reg_val,train_acc,val_acc
51,L1,0.001,0.01112,0.01
52,L1,0.001,0.01112,0.01
53,L1,0.001,0.01104,0.01
54,L1,0.001,0.01112,0.01
55,L1,0.001,0.01112,0.01
56,L1,0.001,0.01112,0.01
57,L1,0.001,0.01112,0.01
58,L1,0.001,0.01112,0.01
59,L1,0.001,0.01112,0.01
60,L1,0.001,0.01112,0.01
1,L1,0.01,0.011,0.01
2,L1,0.01,0.01112,0.01
3,L1,0.01,0.01112,0.01
4,L1,0.01,0.01112,0.01
5,L1,0.01,0.01112,0.01
6,L1,0.01,0.01112,0.01
7,L1,0.01,0.01112,0.01
8,L1,0.01,0.01112,0.01
9,L1,0.01,0.01112,0.01
10,L1,0.01,0.01112,0.01
11,L1,0.01,0.01112,0.01
12,L1,0.01,0.01112,0.01
13,L1,0.01,0.01112,0.01
14,L1,0.01,0.01112,0.01
15,L1,0.01,0.01112,0.01
16,L1,0.01,0.01112,0.01
17,L1,0.01,0.01112,0.01
18,L1,0.01,0.01112,0.01
19,L1,0.01,0.01112,0.01
20,L1,0.01,0.01112,0.01
21,L1,0.01,0.01112,0.01
22,L1,0.01,0.01112,0.01
23,L1,0.01,0.01112,0.01
24,L1,0.01,0.01112,0.01
25,L1,0.01,0.01112,0.01
26,L1,0.01,0.01112,0.01
27,L1,0.01,0.01112,0.01
28,L1,0.01,0.01112,0.01
29,L1,0.01,0.01112,0.01
30,L1,0.01,0.01112,0.01
31,L1,0.01,0.01112,0.01
32,L1,0.01,0.01112,0.01
33,L1,0.01,0.01112,0.01
34,L1,0.01,0.01112,0.01
35,L1,0.01,0.01112,0.01
36,L1,0.01,0.01112,0.01
37,L1,0.01,0.01112,0.01
38,L1,0.01,0.01112,0.01
39,L1,0.01,0.01112,0.01
40,L1,0.01,0.01112,0.01
41,L1,0.01,0.01112,0.01
42,L1,0.01,0.01112,0.01
43,L1,0.01,0.01112,0.01
44,L1,0.01,0.01112,0.01
45,L1,0.01,0.01112,0.01
46,L1,0.01,0.01112,0.01
47,L1,0.01,0.01112,0.01
48,L1,0.01,0.01112,0.01
49,L1,0.01,0.01112,0.01
50,L1,0.01,0.01112,0.01
51,L1,0.01,0.01112,0.01
52,L1,0.01,0.01112,0.01
53,L1,0.01,0.01112,0.01
54,L1,0.01,0.01112,0.01
55,L1,0.01,0.01112,0.01
56,L1,0.01,0.01104,0.01
57,L1,0.01,0.01112,0.01
58,L1,0.01,0.01112,0.01
59,L1,0.01,0.01112,0.01
60,L1,0.01,0.01112,0.01
1,L1,0.05,0.0104,0.01
2,L1,0.05,0.01112,0.01
3,L1,0.05,0.01112,0.01
4,L1,0.05,0.01112,0.01
5,L1,0.05,0.01112,0.01
6,L1,0.05,0.01112,0.01
7,L1,0.05,0.01112,0.01
8,L1,0.05,0.01112,0.01
9,L1,0.05,0.01112,0.01
10,L1,0.05,0.01112,0.01
11,L1,0.05,0.01112,0.01
12,L1,0.05,0.01112,0.01
13,L1,0.05,0.01112,0.01
14,L1,0.05,0.01112,0.01
15,L1,0.05,0.01112,0.01
16,L1,0.05,0.01112,0.01
17,L1,0.05,0.01112,0.01
18,L1,0.05,0.01112,0.01
19,L1,0.05,0.01112,0.01
20,L1,0.05,0.01112,0.01
21,L1,0.05,0.01112,0.01
22,L1,0.05,0.01112,0.01
23,L1,0.05,0.01112,0.01
24,L1,0.05,0.01112,0.01
25,L1,0.05,0.01112,0.01
26,L1,0.05,0.01112,0.01
27,L1,0.05,0.01112,0.01
28,L1,0.05,0.01112,0.01
29,L1,0.05,0.01112,0.01
30,L1,0.05,0.01112,0.01
31,L1,0.05,0.01112,0.01
32,L1,0.05,0.01112,0.01
33,L1,0.05,0.01112,0.01
34,L1,0.05,0.01112,0.01
35,L1,0.05,0.01112,0.01
36,L1,0.05,0.01112,0.01
37,L1,0.05,0.01112,0.01
38,L1,0.05,0.01112,0.01
39,L1,0.05,0.01112,0.01
40,L1,0.05,0.01112,0.01
41,L1,0.05,0.01112,0.01
42,L1,0.05,0.01112,0.01
43,L1,0.05,0.01112,0.01
44,L1,0.05,0.01112,0.01
45,L1,0.05,0.01112,0.01
46,L1,0.05,0.01112,0.01
47,L1,0.05,0.01112,0.01
48,L1,0.05,0.01112,0.01
49,L1,0.05,0.01112,0.01
50,L1,0.05,0.01112,0.01
51,L1,0.05,0.01112,0.01
52,L1,0.05,0.01112,0.01
53,L1,0.05,0.01112,0.01
54,L1,0.05,0.01112,0.01
55,L1,0.05,0.01112,0.01
56,L1,0.05,0.01112,0.01
57,L1,0.05,0.01112,0.01
58,L1,0.05,0.01112,0.01
59,L1,0.05,0.01112,0.01
60,L1,0.05,0.01112,0.01
1,L1,0.1,0.01112,0.01
2,L1,0.1,0.01112,0.01
3,L1,0.1,0.01112,0.01
4,L1,0.1,0.01112,0.01
5,L1,0.1,0.01112,0.01
6,L1,0.1,0.01112,0.01
7,L1,0.1,0.01112,0.01
8,L1,0.1,0.01112,0.01
9,L1,0.1,0.01112,0.01
10,L1,0.1,0.01112,0.01
11,L1,0.1,0.01112,0.01
12,L1,0.1,0.01112,0.01
13,L1,0.1,0.01112,0.01
14,L1,0.1,0.01112,0.01
15,L1,0.1,0.01112,0.01
16,L1,0.1,0.01112,0.01
17,L1,0.1,0.01112,0.01
18,L1,0.1,0.01112,0.01
19,L1,0.1,0.01112,0.01
20,L1,0.1,0.01112,0.01
21,L1,0.1,0.01112,0.01
22,L1,0.1,0.01112,0.01
23,L1,0.1,0.01112,0.01
24,L1,0.1,0.01112,0.01
25,L1,0.1,0.01112,0.01
26,L1,0.1,0.01112,0.01
27,L1,0.1,0.01112,0.01
28,L1,0.1,0.01112,0.01
29,L1,0.1,0.01112,0.01
30,L1,0.1,0.01112,0.01
31,L1,0.1,0.01112,0.01
32,L1,0.1,0.01112,0.01
33,L1,0.1,0.01112,0.01
34,L1,0.1,0.01112,0.01
35,L1,0.1,0.01112,0.01
36,L1,0.1,0.01112,0.01
37,L1,0.1,0.01112,0.01
38,L1,0.1,0.01112,0.01
39,L1,0.1,0.01112,0.01
40,L1,0.1,0.01112,0.01
41,L1,0.1,0.01112,0.01
42,L1,0.1,0.01112,0.01
43,L1,0.1,0.01104,0.01
44,L1,0.1,0.01104,0.01
45,L1,0.1,0.01112,0.01
46,L1,0.1,0.01112,0.01
47,L1,0.1,0.01112,0.01
48,L1,0.1,0.01112,0.01
49,L1,0.1,0.01112,0.01
50,L1,0.1,0.01112,0.01
51,L1,0.1,0.01112,0.01
52,L1,0.1,0.01112,0.01
53,L1,0.1,0.01112,0.01
54,L1,0.1,0.01112,0.01
55,L1,0.1,0.01112,0.01
56,L1,0.1,0.01112,0.01
57,L1,0.1,0.01112,0.01
58,L1,0.1,0.01112,0.01
59,L1,0.1,0.01112,0.01
60,L1,0.1,0.01112,0.01
