epoch,reg_method,reg_val,train_acc,val_acc
28,DataAug,3,0.42832,0.3901
29,DataAug,3,0.43192,0.3969
30,DataAug,3,0.42364,0.3831
31,DataAug,3,0.4326,0.3962
32,DataAug,3,0.44876,0.4032
33,DataAug,3,0.44632,0.3938
34,DataAug,3,0.4594,0.4084
35,DataAug,3,0.46516,0.409
36,DataAug,3,0.4728,0.4042
37,DataAug,3,0.47572,0.4092
38,DataAug,3,0.47068,0.4084
39,DataAug,3,0.47748,0.4112
40,DataAug,3,0.50236,0.4186
41,DataAug,3,0.49808,0.4203
42,DataAug,3,0.47192,0.4033
43,DataAug,3,0.50016,0.4177
44,DataAug,3,0.48464,0.4046
45,DataAug,3,0.51792,0.43
46,DataAug,3,0.50744,0.4156
47,DataAug,3,0.504,0.4136
48,DataAug,3,0.51252,0.4193
49,DataAug,3,0.51376,0.4212
50,DataAug,3,0.51988,0.4221
51,DataAug,3,0.51716,0.413
52,DataAug,3,0.52824,0.4223
53,DataAug,3,0.54088,0.4224
54,DataAug,3,0.5476,0.4326
55,DataAug,3,0.5542,0.4358
56,DataAug,3,0.54412,0.421
57,DataAug,3,0.5622,0.4353
58,DataAug,3,0.54576,0.4235
59,DataAug,3,0.54844,0.4191
60,DataAug,3,0.56076,0.4315
