epoch,reg_method,reg_val,train_acc,val_acc
52,L2,0.0001,1.0,0.8801090964966195
53,L2,0.0001,1.0,0.8799170251997541
54,L2,0.0001,1.0,0.878879840196681
55,L2,0.0001,1.0,0.8807237246465888
56,L2,0.0001,1.0,0.8794176398279041
57,L2,0.0001,1.0,0.8805316533497234
58,L2,0.0001,1.0,0.8791871542716656
59,L2,0.0001,1.0,0.8797249539028887
60,L2,0.0001,1.0,0.8795328826060234
1,L2,0.001,0.18988,0.1958743085433313
2,L2,0.001,0.18988,0.1958743085433313
3,L2,0.001,0.38228,0.3887138905961893
4,L2,0.001,0.76648,0.7564535955746773
5,L2,0.001,0.81604,0.7990165949600492
6,L2,0.001,0.86568,0.8393899815611555
7,L2,0.001,0.86112,0.8252535341118623
8,L2,0.001,0.88876,0.8535648432698217
9,L2,0.001,0.89752,0.8510295021511985
10,L2,0.001,0.89452,0.8516441303011678
11,L2,0.001,0.91144,0.8520666871542717
12,L2,0.001,0.9082,0.8569452980946527
13,L2,0.001,0.92172,0.855139827904118
14,L2,0.001,0.93008,0.8584434542102028
15,L2,0.001,0.93876,0.8563306699446834
16,L2,0.001,0.94068,0.8532959434542102
17,L2,0.001,0.92732,0.8426551936078672
18,L2,0.001,0.94524,0.8625921942224954
19,L2,0.001,0.95284,0.8557928703134604
20,L2,0.001,0.94864,0.8497234173325138
21,L2,0.001,0.96196,0.8644744929317763
22,L2,0.001,0.961,0.8607098955132145
23,L2,0.001,0.95968,0.8613245236631838
24,L2,0.001,0.9666,0.8708512599877074
25,L2,0.001,0.97564,0.8652043638598648
26,L2,0.001,0.97008,0.8630531653349723
27,L2,0.001,0.967,0.8547172710510141
28,L2,0.001,0.97,0.8671250768285187
29,L2,0.001,0.97988,0.8736170866625691
30,L2,0.001,0.97168,0.863859864781807
31,L2,0.001,0.97196,0.863360479409957
32,L2,0.001,0.97816,0.8558696988322065
33,L2,0.001,0.9736,0.8582897971727105
34,L2,0.001,0.97992,0.8644744929317763
35,L2,0.001,0.97332,0.8515673017824217
36,L2,0.001,0.9674,0.8482252612169637
37,L2,0.001,0.98036,0.8689305470190535
38,L2,0.001,0.97464,0.8655885064535955
39,L2,0.001,0.97236,0.8583282114320836
40,L2,0.001,0.97696,0.8631299938537185
41,L2,0.001,0.98528,0.86240012292563
42,L2,0.001,0.97524,0.8593653964351567
43,L2,0.001,0.9788,0.8554087277197295
44,L2,0.001,0.98752,0.8640135218192994
45,L2,0.001,0.98212,0.8533343577135832
46,L2,0.001,0.98672,0.8662415488629379
47,L2,0.001,0.986,0.8657037492317148
48,L2,0.001,0.9776,0.861478180700676
49,L2,0.001,0.98768,0.8607098955132145
50,L2,0.001,0.9752,0.8529886293792256
51,L2,0.001,0.97892,0.8538721573448064
52,L2,0.001,0.9782,0.8601720958819914
53,L2,0.001,0.98412,0.8601336816226183
54,L2,0.001,0.97444,0.854678856791641
55,L2,0.001,0.98188,0.859980024585126
56,L2,0.001,0.99168,0.8604409956976029
57,L2,0.001,0.97284,0.8462661339889367
58,L2,0.001,0.98388,0.8642055931161647
59,L2,0.001,0.98548,0.8608251382913338
60,L2,0.001,0.97672,0.8511063306699447
1,L2,0.01,0.18988,0.1958743085433313
2,L2,0.01,0.18988,0.1958743085433313
3,L2,0.01,0.18988,0.1958743085433313
4,L2,0.01,0.18988,0.1958743085433313
5,L2,0.01,0.18988,0.1958743085433313
6,L2,0.01,0.18988,0.1958743085433313
7,L2,0.01,0.18988,0.1958743085433313
8,L2,0.01,0.18988,0.1958743085433313
9,L2,0.01,0.18988,0.1958743085433313
10,L2,0.01,0.18988,0.1958743085433313
11,L2,0.01,0.18988,0.1958743085433313
12,L2,0.01,0.18988,0.1958743085433313
13,L2,0.01,0.18988,0.1958743085433313
14,L2,0.01,0.18988,0.1958743085433313
15,L2,0.01,0.18988,0.1958743085433313
16,L2,0.01,0.18988,0.1958743085433313
17,L2,0.01,0.18988,0.1958743085433313
18,L2,0.01,0.18988,0.1958743085433313
19,L2,0.01,0.18988,0.1958743085433313
20,L2,0.01,0.18988,0.1958743085433313
21,L2,0.01,0.18988,0.1958743085433313
22,L2,0.01,0.18988,0.1958743085433313
23,L2,0.01,0.18988,0.1958743085433313
24,L2,0.01,0.18988,0.1958743085433313
25,L2,0.01,0.18988,0.1958743085433313
26,L2,0.01,0.18988,0.1958743085433313
27,L2,0.01,0.18988,0.1958743085433313
28,L2,0.01,0.18988,0.1958743085433313
29,L2,0.01,0.18988,0.1958743085433313
30,L2,0.01,0.18988,0.1958743085433313
31,L2,0.01,0.18988,0.1958743085433313
32,L2,0.01,0.18988,0.1958743085433313
33,L2,0.01,0.18988,0.1958743085433313
34,L2,0.01,0.18988,0.1958743085433313
35,L2,0.01,0.18988,0.1958743085433313
36,L2,0.01,0.18988,0.1958743085433313
37,L2,0.01,0.18988,0.1958743085433313
38,L2,0.01,0.18988,0.1958743085433313
39,L2,0.01,0.18988,0.1958743085433313
40,L2,0.01,0.18988,0.1958743085433313
41,L2,0.01,0.18988,0.1958743085433313
42,L2,0.01,0.18988,0.1958743085433313
43,L2,0.01,0.18988,0.1958743085433313
44,L2,0.01,0.18988,0.1958743085433313
45,L2,0.01,0.18988,0.1958743085433313
46,L2,0.01,0.18988,0.1958743085433313
47,L2,0.01,0.18988,0.1958743085433313
48,L2,0.01,0.18988,0.1958743085433313
49,L2,0.01,0.18988,0.1958743085433313
50,L2,0.01,0.18988,0.1958743085433313
51,L2,0.01,0.18988,0.1958743085433313
52,L2,0.01,0.18988,0.1958743085433313
53,L2,0.01,0.18988,0.1958743085433313
54,L2,0.01,0.18988,0.1958743085433313
55,L2,0.01,0.18988,0.1958743085433313
56,L2,0.01,0.18988,0.1958743085433313
57,L2,0.01,0.18988,0.1958743085433313
58,L2,0.01,0.18988,0.1958743085433313
59,L2,0.01,0.18988,0.1958743085433313
60,L2,0.01,0.18988,0.1958743085433313
1,L2,0.05,0.18988,0.1958743085433313
2,L2,0.05,0.18988,0.1958743085433313
3,L2,0.05,0.18988,0.1958743085433313
4,L2,0.05,0.18988,0.1958743085433313
5,L2,0.05,0.18988,0.1958743085433313
6,L2,0.05,0.18988,0.1958743085433313
7,L2,0.05,0.18988,0.1958743085433313
8,L2,0.05,0.18988,0.1958743085433313
9,L2,0.05,0.18988,0.1958743085433313
10,L2,0.05,0.18988,0.1958743085433313
11,L2,0.05,0.18988,0.1958743085433313
12,L2,0.05,0.18988,0.1958743085433313
13,L2,0.05,0.18988,0.1958743085433313
14,L2,0.05,0.18988,0.1958743085433313
15,L2,0.05,0.18988,0.1958743085433313
16,L2,0.05,0.18988,0.1958743085433313
17,L2,0.05,0.18988,0.1958743085433313
18,L2,0.05,0.18988,0.1958743085433313
19,L2,0.05,0.18988,0.1958743085433313
20,L2,0.05,0.18988,0.1958743085433313
21,L2,0.05,0.18988,0.1958743085433313
22,L2,0.05,0.18988,0.1958743085433313
23,L2,0.05,0.18988,0.1958743085433313
24,L2,0.05,0.18988,0.1958743085433313
25,L2,0.05,0.18988,0.1958743085433313
26,L2,0.05,0.18988,0.1958743085433313
27,L2,0.05,0.18988,0.1958743085433313
28,L2,0.05,0.18988,0.1958743085433313
29,L2,0.05,0.18988,0.1958743085433313
30,L2,0.05,0.18988,0.1958743085433313
31,L2,0.05,0.18988,0.1958743085433313
32,L2,0.05,0.18988,0.1958743085433313
33,L2,0.05,0.18988,0.1958743085433313
34,L2,0.05,0.18988,0.1958743085433313
35,L2,0.05,0.18988,0.1958743085433313
36,L2,0.05,0.18988,0.1958743085433313
37,L2,0.05,0.18988,0.1958743085433313
38,L2,0.05,0.18988,0.1958743085433313
39,L2,0.05,0.18988,0.1958743085433313
40,L2,0.05,0.18988,0.1958743085433313
41,L2,0.05,0.18988,0.1958743085433313
42,L2,0.05,0.18988,0.1958743085433313
43,L2,0.05,0.18988,0.1958743085433313
44,L2,0.05,0.18988,0.1958743085433313
45,L2,0.05,0.18988,0.1958743085433313
46,L2,0.05,0.18988,0.1958743085433313
47,L2,0.05,0.18988,0.1958743085433313
48,L2,0.05,0.18988,0.1958743085433313
49,L2,0.05,0.18988,0.1958743085433313
50,L2,0.05,0.18988,0.1958743085433313
51,L2,0.05,0.18988,0.1958743085433313
52,L2,0.05,0.18988,0.1958743085433313
53,L2,0.05,0.18988,0.1958743085433313
54,L2,0.05,0.18988,0.1958743085433313
55,L2,0.05,0.18988,0.1958743085433313
56,L2,0.05,0.18988,0.1958743085433313
57,L2,0.05,0.18988,0.1958743085433313
58,L2,0.05,0.18988,0.1958743085433313
59,L2,0.05,0.18988,0.1958743085433313
60,L2,0.05,0.18988,0.1958743085433313
1,L2,0.1,0.18988,0.1958743085433313
2,L2,0.1,0.18988,0.1958743085433313
3,L2,0.1,0.18988,0.1958743085433313
4,L2,0.1,0.18988,0.1958743085433313
5,L2,0.1,0.18988,0.1958743085433313
6,L2,0.1,0.18988,0.1958743085433313
7,L2,0.1,0.18988,0.1958743085433313
8,L2,0.1,0.18988,0.1958743085433313
9,L2,0.1,0.18988,0.1958743085433313
10,L2,0.1,0.18988,0.1958743085433313
11,L2,0.1,0.18988,0.1958743085433313
12,L2,0.1,0.18988,0.1958743085433313
13,L2,0.1,0.18988,0.1958743085433313
14,L2,0.1,0.18988,0.1958743085433313
15,L2,0.1,0.18988,0.1958743085433313
16,L2,0.1,0.18988,0.1958743085433313
17,L2,0.1,0.18988,0.1958743085433313
18,L2,0.1,0.18988,0.1958743085433313
19,L2,0.1,0.18988,0.1958743085433313
20,L2,0.1,0.18988,0.1958743085433313
21,L2,0.1,0.18988,0.1958743085433313
22,L2,0.1,0.18988,0.1958743085433313
23,L2,0.1,0.18988,0.1958743085433313
24,L2,0.1,0.18988,0.1958743085433313
25,L2,0.1,0.18988,0.1958743085433313
26,L2,0.1,0.18988,0.1958743085433313
27,L2,0.1,0.18988,0.1958743085433313
28,L2,0.1,0.18988,0.1958743085433313
29,L2,0.1,0.18988,0.1958743085433313
30,L2,0.1,0.18988,0.1958743085433313
31,L2,0.1,0.18988,0.1958743085433313
32,L2,0.1,0.18988,0.1958743085433313
33,L2,0.1,0.18988,0.1958743085433313
34,L2,0.1,0.18988,0.1958743085433313
35,L2,0.1,0.18988,0.1958743085433313
36,L2,0.1,0.18988,0.1958743085433313
37,L2,0.1,0.18988,0.1958743085433313
38,L2,0.1,0.18988,0.1958743085433313
39,L2,0.1,0.18988,0.1958743085433313
40,L2,0.1,0.18988,0.1958743085433313
41,L2,0.1,0.18988,0.1958743085433313
42,L2,0.1,0.18988,0.1958743085433313
43,L2,0.1,0.18988,0.1958743085433313
44,L2,0.1,0.18988,0.1958743085433313
45,L2,0.1,0.18988,0.1958743085433313
46,L2,0.1,0.18988,0.1958743085433313
47,L2,0.1,0.18988,0.1958743085433313
48,L2,0.1,0.18988,0.1958743085433313
49,L2,0.1,0.18988,0.1958743085433313
50,L2,0.1,0.18988,0.1958743085433313
51,L2,0.1,0.18988,0.1958743085433313
52,L2,0.1,0.18988,0.1958743085433313
53,L2,0.1,0.18988,0.1958743085433313
54,L2,0.1,0.18988,0.1958743085433313
55,L2,0.1,0.18988,0.1958743085433313
56,L2,0.1,0.18988,0.1958743085433313
57,L2,0.1,0.18988,0.1958743085433313
58,L2,0.1,0.18988,0.1958743085433313
59,L2,0.1,0.18988,0.1958743085433313
60,L2,0.1,0.18988,0.1958743085433313
