epoch,reg_method,reg_val,train_acc,val_acc
32,Dropout,0.3,0.96324,0.9078
33,Dropout,0.3,0.96592,0.9106
34,Dropout,0.3,0.96012,0.904
35,Dropout,0.3,0.96724,0.9073
36,Dropout,0.3,0.96724,0.91
37,Dropout,0.3,0.96864,0.9069
38,Dropout,0.3,0.96948,0.9076
39,Dropout,0.3,0.9708,0.9104
40,Dropout,0.3,0.9704,0.909
41,Dropout,0.3,0.97064,0.9056
42,Dropout,0.3,0.9654,0.9002
43,Dropout,0.3,0.97744,0.9113
44,Dropout,0.3,0.97492,0.9068
45,Dropout,0.3,0.97348,0.9102
46,Dropout,0.3,0.97812,0.9076
47,Dropout,0.3,0.97892,0.9092
48,Dropout,0.3,0.98308,0.9126
49,Dropout,0.3,0.97884,0.9109
50,Dropout,0.3,0.9844,0.9114
51,Dropout,0.3,0.98552,0.9126
52,Dropout,0.3,0.98016,0.9062
53,Dropout,0.3,0.98452,0.9128
54,Dropout,0.3,0.98396,0.9084
55,Dropout,0.3,0.98824,0.912
56,Dropout,0.3,0.987,0.9102
57,Dropout,0.3,0.98852,0.9127
58,Dropout,0.3,0.9874,0.9141
59,Dropout,0.3,0.9904,0.9136
60,Dropout,0.3,0.98768,0.9109
1,Dropout,0.35,0.747,0.7434
2,Dropout,0.35,0.80812,0.7996
3,Dropout,0.35,0.84824,0.8354
4,Dropout,0.35,0.8648,0.8519
5,Dropout,0.35,0.85508,0.8392
6,Dropout,0.35,0.87564,0.8626
7,Dropout,0.35,0.88704,0.8676
8,Dropout,0.35,0.89464,0.8779
9,Dropout,0.35,0.90092,0.8833
10,Dropout,0.35,0.9034,0.8823
11,Dropout,0.35,0.90108,0.8824
12,Dropout,0.35,0.91152,0.8871
13,Dropout,0.35,0.9184,0.8933
14,Dropout,0.35,0.90676,0.8856
15,Dropout,0.35,0.91556,0.884
16,Dropout,0.35,0.92344,0.8979
17,Dropout,0.35,0.92592,0.8962
18,Dropout,0.35,0.92736,0.8966
19,Dropout,0.35,0.92828,0.8964
20,Dropout,0.35,0.93188,0.901
21,Dropout,0.35,0.934,0.8993
22,Dropout,0.35,0.93816,0.9046
23,Dropout,0.35,0.93348,0.8956
24,Dropout,0.35,0.94452,0.9061
25,Dropout,0.35,0.94196,0.9052
26,Dropout,0.35,0.94644,0.9075
27,Dropout,0.35,0.94852,0.9069
28,Dropout,0.35,0.94804,0.9074
29,Dropout,0.35,0.95196,0.9089
30,Dropout,0.35,0.95024,0.9041
31,Dropout,0.35,0.95568,0.91
32,Dropout,0.35,0.95684,0.9059
33,Dropout,0.35,0.956,0.9069
34,Dropout,0.35,0.9614,0.908
35,Dropout,0.35,0.9586,0.9032
36,Dropout,0.35,0.96308,0.9088
37,Dropout,0.35,0.9606,0.9047
38,Dropout,0.35,0.96536,0.908
39,Dropout,0.35,0.96344,0.9079
40,Dropout,0.35,0.96576,0.9087
41,Dropout,0.35,0.96792,0.9139
42,Dropout,0.35,0.9668,0.9075
43,Dropout,0.35,0.96868,0.9114
44,Dropout,0.35,0.97156,0.9114
45,Dropout,0.35,0.96676,0.9096
46,Dropout,0.35,0.9712,0.9109
47,Dropout,0.35,0.97272,0.9117
48,Dropout,0.35,0.97588,0.9094
49,Dropout,0.35,0.96992,0.9032
50,Dropout,0.35,0.97976,0.9137
51,Dropout,0.35,0.97996,0.9126
52,Dropout,0.35,0.98084,0.9124
53,Dropout,0.35,0.9764,0.9113
54,Dropout,0.35,0.97628,0.9058
55,Dropout,0.35,0.9808,0.912
56,Dropout,0.35,0.98048,0.9079
57,Dropout,0.35,0.98284,0.9147
58,Dropout,0.35,0.97928,0.9128
59,Dropout,0.35,0.98228,0.914
60,Dropout,0.35,0.98396,0.9133
1,Dropout,0.4,0.738,0.7315
2,Dropout,0.4,0.79608,0.7869
3,Dropout,0.4,0.84212,0.8311
4,Dropout,0.4,0.85424,0.8399
5,Dropout,0.4,0.8734,0.8543
6,Dropout,0.4,0.87444,0.8608
7,Dropout,0.4,0.88244,0.8624
8,Dropout,0.4,0.88984,0.8693
9,Dropout,0.4,0.89944,0.8798
10,Dropout,0.4,0.9018,0.8805
11,Dropout,0.4,0.90416,0.8883
12,Dropout,0.4,0.9084,0.8901
13,Dropout,0.4,0.9068,0.8842
14,Dropout,0.4,0.916,0.8943
15,Dropout,0.4,0.91624,0.8923
16,Dropout,0.4,0.91228,0.8895
17,Dropout,0.4,0.91412,0.8921
18,Dropout,0.4,0.92652,0.8993
19,Dropout,0.4,0.92612,0.899
20,Dropout,0.4,0.92904,0.8994
21,Dropout,0.4,0.93148,0.9008
22,Dropout,0.4,0.9276,0.9006
23,Dropout,0.4,0.93348,0.9025
24,Dropout,0.4,0.93612,0.9015
25,Dropout,0.4,0.94148,0.907
26,Dropout,0.4,0.941,0.9063
27,Dropout,0.4,0.9418,0.9067
28,Dropout,0.4,0.9416,0.9053
29,Dropout,0.4,0.94452,0.9059
30,Dropout,0.4,0.94216,0.9057
31,Dropout,0.4,0.94552,0.9044
32,Dropout,0.4,0.95096,0.9075
33,Dropout,0.4,0.94928,0.9088
34,Dropout,0.4,0.94996,0.9115
35,Dropout,0.4,0.9548,0.9115
36,Dropout,0.4,0.9524,0.9098
37,Dropout,0.4,0.95664,0.9107
38,Dropout,0.4,0.95804,0.9117
39,Dropout,0.4,0.96052,0.9097
40,Dropout,0.4,0.9618,0.913
41,Dropout,0.4,0.96212,0.9121
42,Dropout,0.4,0.96176,0.9099
43,Dropout,0.4,0.96388,0.915
44,Dropout,0.4,0.96352,0.913
45,Dropout,0.4,0.96628,0.9102
46,Dropout,0.4,0.96564,0.9112
47,Dropout,0.4,0.96548,0.9086
48,Dropout,0.4,0.96916,0.9141
49,Dropout,0.4,0.96836,0.9143
50,Dropout,0.4,0.97088,0.915
