epoch,reg_method,reg_val,train_acc,val_acc
57,GaussianNoise,0.05,0.99868,0.9049
58,GaussianNoise,0.05,0.99732,0.9005
59,GaussianNoise,0.05,0.99776,0.9066
60,GaussianNoise,0.05,0.99692,0.9029
1,GaussianNoise,0.1,0.78728,0.7782
2,GaussianNoise,0.1,0.85052,0.835
3,GaussianNoise,0.1,0.84992,0.8374
4,GaussianNoise,0.1,0.8762,0.8623
5,GaussianNoise,0.1,0.88956,0.8742
6,GaussianNoise,0.1,0.90088,0.8785
7,GaussianNoise,0.1,0.903,0.8792
8,GaussianNoise,0.1,0.91748,0.8899
9,GaussianNoise,0.1,0.9178,0.8891
10,GaussianNoise,0.1,0.9254,0.8932
11,GaussianNoise,0.1,0.92612,0.8922
12,GaussianNoise,0.1,0.92508,0.891
13,GaussianNoise,0.1,0.93592,0.8963
14,GaussianNoise,0.1,0.93424,0.8964
15,GaussianNoise,0.1,0.94844,0.9003
16,GaussianNoise,0.1,0.95056,0.9002
17,GaussianNoise,0.1,0.94288,0.8921
18,GaussianNoise,0.1,0.94528,0.8898
19,GaussianNoise,0.1,0.95496,0.8976
20,GaussianNoise,0.1,0.9566,0.8978
21,GaussianNoise,0.1,0.95896,0.8993
22,GaussianNoise,0.1,0.95048,0.8911
23,GaussianNoise,0.1,0.96788,0.9005
24,GaussianNoise,0.1,0.9656,0.8972
25,GaussianNoise,0.1,0.97156,0.8969
26,GaussianNoise,0.1,0.96904,0.8994
27,GaussianNoise,0.1,0.96272,0.8899
28,GaussianNoise,0.1,0.97652,0.8971
29,GaussianNoise,0.1,0.98152,0.9001
30,GaussianNoise,0.1,0.97332,0.8963
31,GaussianNoise,0.1,0.97052,0.8929
32,GaussianNoise,0.1,0.98232,0.899
33,GaussianNoise,0.1,0.9852,0.8978
34,GaussianNoise,0.1,0.97668,0.892
35,GaussianNoise,0.1,0.98472,0.8984
36,GaussianNoise,0.1,0.98524,0.8969
37,GaussianNoise,0.1,0.98428,0.8984
38,GaussianNoise,0.1,0.98164,0.8915
39,GaussianNoise,0.1,0.98192,0.8989
40,GaussianNoise,0.1,0.99224,0.9001
41,GaussianNoise,0.1,0.98704,0.8952
42,GaussianNoise,0.1,0.98868,0.8963
43,GaussianNoise,0.1,0.9868,0.8984
44,GaussianNoise,0.1,0.99124,0.9032
45,GaussianNoise,0.1,0.98992,0.8967
46,GaussianNoise,0.1,0.99296,0.8977
47,GaussianNoise,0.1,0.99332,0.8992
48,GaussianNoise,0.1,0.99384,0.8955
49,GaussianNoise,0.1,0.99404,0.9011
50,GaussianNoise,0.1,0.99428,0.8988
51,GaussianNoise,0.1,0.99416,0.8975
52,GaussianNoise,0.1,0.99324,0.8998
53,GaussianNoise,0.1,0.99492,0.9023
54,GaussianNoise,0.1,0.99384,0.8959
55,GaussianNoise,0.1,0.9936,0.9005
56,GaussianNoise,0.1,0.99472,0.8961
57,GaussianNoise,0.1,0.99744,0.9013
58,GaussianNoise,0.1,0.99668,0.8978
59,GaussianNoise,0.1,0.99616,0.8975
60,GaussianNoise,0.1,0.997,0.8998
1,GaussianNoise,0.2,0.75096,0.7409
2,GaussianNoise,0.2,0.82564,0.8144
3,GaussianNoise,0.2,0.85716,0.8469
4,GaussianNoise,0.2,0.87368,0.8575
5,GaussianNoise,0.2,0.87664,0.8634
6,GaussianNoise,0.2,0.88084,0.8614
7,GaussianNoise,0.2,0.90096,0.8757
8,GaussianNoise,0.2,0.8996,0.8807
9,GaussianNoise,0.2,0.90816,0.8809
10,GaussianNoise,0.2,0.91148,0.889
11,GaussianNoise,0.2,0.9076,0.8827
12,GaussianNoise,0.2,0.9058,0.8765
13,GaussianNoise,0.2,0.92248,0.8879
14,GaussianNoise,0.2,0.91752,0.8849
15,GaussianNoise,0.2,0.93,0.8934
16,GaussianNoise,0.2,0.92332,0.8859
17,GaussianNoise,0.2,0.92696,0.8867
18,GaussianNoise,0.2,0.9346,0.893
19,GaussianNoise,0.2,0.93324,0.8874
20,GaussianNoise,0.2,0.93756,0.8914
21,GaussianNoise,0.2,0.93792,0.8901
22,GaussianNoise,0.2,0.93972,0.8911
23,GaussianNoise,0.2,0.94616,0.8963
24,GaussianNoise,0.2,0.954,0.8956
25,GaussianNoise,0.2,0.957,0.8984
26,GaussianNoise,0.2,0.95184,0.8955
27,GaussianNoise,0.2,0.96332,0.8989
28,GaussianNoise,0.2,0.96216,0.8955
29,GaussianNoise,0.2,0.95984,0.8953
30,GaussianNoise,0.2,0.95676,0.8913
31,GaussianNoise,0.2,0.96212,0.8929
32,GaussianNoise,0.2,0.968,0.8948
33,GaussianNoise,0.2,0.97096,0.897
