epoch,reg_method,reg_val,train_acc,val_acc
28,DataAug,3,0.88128,0.8796
29,DataAug,3,0.89044,0.8884
30,DataAug,3,0.89088,0.8893
31,DataAug,3,0.89052,0.8963
32,DataAug,3,0.88672,0.8881
33,DataAug,3,0.87472,0.8789
34,DataAug,3,0.89356,0.8989
35,DataAug,3,0.88656,0.8909
36,DataAug,3,0.90264,0.9024
37,DataAug,3,0.88568,0.8875
38,DataAug,3,0.89992,0.8957
39,DataAug,3,0.89704,0.8931
40,DataAug,3,0.898,0.9011
41,DataAug,3,0.90016,0.8987
42,DataAug,3,0.89844,0.8932
43,DataAug,3,0.90236,0.8967
44,DataAug,3,0.90372,0.9008
45,DataAug,3,0.90444,0.9062
46,DataAug,3,0.906,0.9033
47,DataAug,3,0.90872,0.9074
48,DataAug,3,0.90772,0.9032
49,DataAug,3,0.90208,0.8962
50,DataAug,3,0.90776,0.9038
51,DataAug,3,0.90092,0.9015
52,DataAug,3,0.90288,0.8976
53,DataAug,3,0.91352,0.9069
54,DataAug,3,0.9106,0.9089
55,DataAug,3,0.90504,0.8996
56,DataAug,3,0.90996,0.9042
57,DataAug,3,0.91296,0.9083
58,DataAug,3,0.91052,0.9049
59,DataAug,3,0.90936,0.903
60,DataAug,3,0.91132,0.9051
