epoch,reg_method,reg_val,train_acc,val_acc
1,L1,0.0001,0.76424,0.7575
2,L1,0.0001,0.83108,0.8268
3,L1,0.0001,0.84232,0.8237
4,L1,0.0001,0.8518,0.8382
5,L1,0.0001,0.84128,0.8252
6,L1,0.0001,0.89228,0.8755
7,L1,0.0001,0.88984,0.8707
8,L1,0.0001,0.8952,0.8734
9,L1,0.0001,0.90036,0.8816
10,L1,0.0001,0.9078,0.8838
11,L1,0.0001,0.90244,0.8789
12,L1,0.0001,0.91204,0.8875
13,L1,0.0001,0.9042,0.8794
14,L1,0.0001,0.91796,0.8903
15,L1,0.0001,0.91352,0.8869
16,L1,0.0001,0.91564,0.8858
17,L1,0.0001,0.92432,0.891
18,L1,0.0001,0.9168,0.8912
19,L1,0.0001,0.92728,0.8923
20,L1,0.0001,0.9184,0.8847
21,L1,0.0001,0.93156,0.8983
22,L1,0.0001,0.92676,0.8912
23,L1,0.0001,0.92952,0.8905
24,L1,0.0001,0.93892,0.9002
25,L1,0.0001,0.93344,0.8907
26,L1,0.0001,0.9302,0.8929
27,L1,0.0001,0.93752,0.8949
28,L1,0.0001,0.92576,0.8855
29,L1,0.0001,0.93508,0.8892
30,L1,0.0001,0.93752,0.8897
31,L1,0.0001,0.94588,0.8931
32,L1,0.0001,0.94448,0.8971
33,L1,0.0001,0.94376,0.8909
34,L1,0.0001,0.9472,0.8964
35,L1,0.0001,0.9428,0.8914
36,L1,0.0001,0.94308,0.8907
37,L1,0.0001,0.93588,0.8881
38,L1,0.0001,0.95144,0.8985
39,L1,0.0001,0.9552,0.8972
40,L1,0.0001,0.95364,0.8931
41,L1,0.0001,0.9582,0.897
42,L1,0.0001,0.94124,0.8903
43,L1,0.0001,0.94784,0.8857
44,L1,0.0001,0.95588,0.8962
45,L1,0.0001,0.9562,0.8926
46,L1,0.0001,0.95324,0.8946
47,L1,0.0001,0.93968,0.8811
48,L1,0.0001,0.95872,0.8967
49,L1,0.0001,0.96156,0.8942
50,L1,0.0001,0.95424,0.8868
51,L1,0.0001,0.95916,0.8897
52,L1,0.0001,0.95812,0.8873
53,L1,0.0001,0.96168,0.8934
54,L1,0.0001,0.96712,0.8951
55,L1,0.0001,0.95788,0.8896
56,L1,0.0001,0.96728,0.8874
57,L1,0.0001,0.96256,0.8946
58,L1,0.0001,0.96364,0.8923
59,L1,0.0001,0.9646,0.89
60,L1,0.0001,0.97064,0.8926
1,L1,0.001,0.64784,0.6434
2,L1,0.001,0.68428,0.675
3,L1,0.001,0.75876,0.7435
4,L1,0.001,0.76332,0.751
5,L1,0.001,0.79592,0.7831
6,L1,0.001,0.81136,0.8005
7,L1,0.001,0.8244,0.8094
8,L1,0.001,0.82012,0.8046
9,L1,0.001,0.83004,0.8179
10,L1,0.001,0.81212,0.8023
11,L1,0.001,0.82248,0.8047
12,L1,0.001,0.84252,0.8255
13,L1,0.001,0.8504,0.8378
14,L1,0.001,0.83144,0.8162
15,L1,0.001,0.84924,0.8335
16,L1,0.001,0.83816,0.8306
17,L1,0.001,0.84976,0.8371
18,L1,0.001,0.853,0.8439
19,L1,0.001,0.84652,0.8261
20,L1,0.001,0.8512,0.8424
21,L1,0.001,0.83004,0.8109
22,L1,0.001,0.84,0.8296
23,L1,0.001,0.84904,0.8359
24,L1,0.001,0.85256,0.8398
25,L1,0.001,0.84728,0.8335
26,L1,0.001,0.848,0.8361
27,L1,0.001,0.84448,0.8292
28,L1,0.001,0.8516,0.8351
29,L1,0.001,0.85404,0.8412
30,L1,0.001,0.85216,0.8418
31,L1,0.001,0.81504,0.8028
32,L1,0.001,0.83864,0.8243
33,L1,0.001,0.838,0.8246
34,L1,0.001,0.8466,0.8299
35,L1,0.001,0.83408,0.8152
36,L1,0.001,0.85596,0.8413
37,L1,0.001,0.84004,0.8194
38,L1,0.001,0.8576,0.8418
39,L1,0.001,0.8504,0.8309
40,L1,0.001,0.85716,0.841
41,L1,0.001,0.86304,0.8483
42,L1,0.001,0.847,0.8372
43,L1,0.001,0.84832,0.8348
44,L1,0.001,0.85728,0.8449
45,L1,0.001,0.8526,0.8377
46,L1,0.001,0.85192,0.841
47,L1,0.001,0.85632,0.8426
48,L1,0.001,0.85136,0.8378
49,L1,0.001,0.83756,0.8219
50,L1,0.001,0.85276,0.838
51,L1,0.001,0.85624,0.8428
52,L1,0.001,0.85772,0.8448
53,L1,0.001,0.84684,0.8341
54,L1,0.001,0.85816,0.8435
55,L1,0.001,0.86208,0.8459
56,L1,0.001,0.82668,0.8119
57,L1,0.001,0.86172,0.8462
58,L1,0.001,0.83036,0.8205
59,L1,0.001,0.8576,0.8439
60,L1,0.001,0.85592,0.843
1,L1,0.01,0.10104,0.1
2,L1,0.01,0.10268,0.1
3,L1,0.01,0.10268,0.1
4,L1,0.01,0.10076,0.1
5,L1,0.01,0.10268,0.1
6,L1,0.01,0.0998,0.1
7,L1,0.01,0.10268,0.1
8,L1,0.01,0.10268,0.1
9,L1,0.01,0.10268,0.1
10,L1,0.01,0.10268,0.1
11,L1,0.01,0.10268,0.1
12,L1,0.01,0.10268,0.1
13,L1,0.01,0.0998,0.1
14,L1,0.01,0.10268,0.1
15,L1,0.01,0.10104,0.1
16,L1,0.01,0.10136,0.1
17,L1,0.01,0.10104,0.1
18,L1,0.01,0.10268,0.1
19,L1,0.01,0.0998,0.1
20,L1,0.01,0.10136,0.1
21,L1,0.01,0.10104,0.1
22,L1,0.01,0.10268,0.1
23,L1,0.01,0.09816,0.1
24,L1,0.01,0.10268,0.1
25,L1,0.01,0.10016,0.1
26,L1,0.01,0.10136,0.1
27,L1,0.01,0.10268,0.1
28,L1,0.01,0.10268,0.1
29,L1,0.01,0.10104,0.1
30,L1,0.01,0.10268,0.1
31,L1,0.01,0.10268,0.1
32,L1,0.01,0.10136,0.1
33,L1,0.01,0.10104,0.1
34,L1,0.01,0.0998,0.1
35,L1,0.01,0.10268,0.1
36,L1,0.01,0.10136,0.1
37,L1,0.01,0.10268,0.1
38,L1,0.01,0.10136,0.1
39,L1,0.01,0.0998,0.1
40,L1,0.01,0.10076,0.1
41,L1,0.01,0.09968,0.1
42,L1,0.01,0.10136,0.1
43,L1,0.01,0.10104,0.1
44,L1,0.01,0.10268,0.1
45,L1,0.01,0.10136,0.1
46,L1,0.01,0.10268,0.1
47,L1,0.01,0.10268,0.1
48,L1,0.01,0.10268,0.1
49,L1,0.01,0.10136,0.1
50,L1,0.01,0.10268,0.1
51,L1,0.01,0.10076,0.1
52,L1,0.01,0.10016,0.1
53,L1,0.01,0.0998,0.1
54,L1,0.01,0.10268,0.1
55,L1,0.01,0.10268,0.1
56,L1,0.01,0.10268,0.1
57,L1,0.01,0.0998,0.1
58,L1,0.01,0.10104,0.1
59,L1,0.01,0.09968,0.1
60,L1,0.01,0.10268,0.1
1,L1,0.05,0.10268,0.1
2,L1,0.05,0.10268,0.1
3,L1,0.05,0.10268,0.1
4,L1,0.05,0.10268,0.1
5,L1,0.05,0.10268,0.1
6,L1,0.05,0.10016,0.1
7,L1,0.05,0.10016,0.1
8,L1,0.05,0.10076,0.1
9,L1,0.05,0.10136,0.1
10,L1,0.05,0.10268,0.1
11,L1,0.05,0.10136,0.1
12,L1,0.05,0.10016,0.1
13,L1,0.05,0.10268,0.1
14,L1,0.05,0.10104,0.1
15,L1,0.05,0.10268,0.1
16,L1,0.05,0.10268,0.1
17,L1,0.05,0.10268,0.1
18,L1,0.05,0.10268,0.1
19,L1,0.05,0.10268,0.1
20,L1,0.05,0.10104,0.1
21,L1,0.05,0.10016,0.1
22,L1,0.05,0.10268,0.1
23,L1,0.05,0.10104,0.1
24,L1,0.05,0.10268,0.1
25,L1,0.05,0.10136,0.1
26,L1,0.05,0.10268,0.1
27,L1,0.05,0.10268,0.1
28,L1,0.05,0.10268,0.1
29,L1,0.05,0.10136,0.1
30,L1,0.05,0.10076,0.1
31,L1,0.05,0.10268,0.1
32,L1,0.05,0.10136,0.1
33,L1,0.05,0.10268,0.1
34,L1,0.05,0.09968,0.1
35,L1,0.05,0.10268,0.1
36,L1,0.05,0.10104,0.1
37,L1,0.05,0.10076,0.1
38,L1,0.05,0.10268,0.1
39,L1,0.05,0.10136,0.1
40,L1,0.05,0.10268,0.1
41,L1,0.05,0.10268,0.1
42,L1,0.05,0.10268,0.1
43,L1,0.05,0.10104,0.1
44,L1,0.05,0.10136,0.1
45,L1,0.05,0.10268,0.1
46,L1,0.05,0.10268,0.1
47,L1,0.05,0.09908,0.1
48,L1,0.05,0.10136,0.1
49,L1,0.05,0.10016,0.1
50,L1,0.05,0.10016,0.1
51,L1,0.05,0.10268,0.1
52,L1,0.05,0.10268,0.1
53,L1,0.05,0.10268,0.1
54,L1,0.05,0.10016,0.1
55,L1,0.05,0.10076,0.1
56,L1,0.05,0.10268,0.1
57,L1,0.05,0.10268,0.1
58,L1,0.05,0.10268,0.1
59,L1,0.05,0.09968,0.1
60,L1,0.05,0.10136,0.1
1,L1,0.1,0.10268,0.1
2,L1,0.1,0.10268,0.1
3,L1,0.1,0.10268,0.1
4,L1,0.1,0.10136,0.1
5,L1,0.1,0.10104,0.1
6,L1,0.1,0.10136,0.1
7,L1,0.1,0.10268,0.1
8,L1,0.1,0.10268,0.1
9,L1,0.1,0.10268,0.1
10,L1,0.1,0.10268,0.1
11,L1,0.1,0.10268,0.1
12,L1,0.1,0.10136,0.1
13,L1,0.1,0.10076,0.1
14,L1,0.1,0.10268,0.1
15,L1,0.1,0.09968,0.1
16,L1,0.1,0.10076,0.1
17,L1,0.1,0.10268,0.1
18,L1,0.1,0.10268,0.1
19,L1,0.1,0.10268,0.1
20,L1,0.1,0.10136,0.1
21,L1,0.1,0.10268,0.1
22,L1,0.1,0.10268,0.1
23,L1,0.1,0.10136,0.1
24,L1,0.1,0.10136,0.1
25,L1,0.1,0.10268,0.1
26,L1,0.1,0.10104,0.1
27,L1,0.1,0.10268,0.1
28,L1,0.1,0.10104,0.1
29,L1,0.1,0.10104,0.1
30,L1,0.1,0.10268,0.1
31,L1,0.1,0.10136,0.1
32,L1,0.1,0.10076,0.1
33,L1,0.1,0.10136,0.1
34,L1,0.1,0.10268,0.1
35,L1,0.1,0.10268,0.1
36,L1,0.1,0.10268,0.1
