reg_method,reg_val,best_epoch,val_acc,train_acc,layer,split,unique_pctg,entropy,num_images,n_bins
Dropout,0.4,59,0.9152,0.97644,conv1,val,0.2,0.3970418393313885,10000,10
Dropout,0.4,59,0.9152,0.97644,conv3,train,0.004,0.0,25000,10
Dropout,0.4,59,0.9152,0.97644,conv3,val,0.01,0.0,10000,10
Dropout,0.4,59,0.9152,0.97644,fc1,train,3.412,0.8024005342304706,25000,10
Dropout,0.4,59,0.9152,0.97644,fc1,val,5.47,0.8007136632144451,10000,10
Dropout,0.5,51,0.9144,0.96224,conv1,train,0.076,0.1881709773170948,25000,10
Dropout,0.5,51,0.9144,0.96224,conv1,val,0.16999999999999998,0.18975600825846195,10000,10
Dropout,0.5,51,0.9144,0.96224,conv3,train,0.004,0.0,25000,10
Dropout,0.5,51,0.9144,0.96224,conv3,val,0.01,0.0,10000,10
Dropout,0.5,51,0.9144,0.96224,fc1,train,0.6,0.7918442551767826,25000,10
Dropout,0.5,51,0.9144,0.96224,fc1,val,1.22,0.7908733601689338,10000,10
Dropout,0.6,57,0.9112,0.9542,conv1,train,0.07200000000000001,0.32148578034281733,25000,10
Dropout,0.6,57,0.9112,0.9542,conv1,val,0.16999999999999998,0.3237678009569645,10000,10
Dropout,0.6,57,0.9112,0.9542,conv3,train,0.004,0.0,25000,10
Dropout,0.6,57,0.9112,0.9542,conv3,val,0.01,0.0,10000,10
Dropout,0.6,57,0.9112,0.9542,fc1,train,0.208,0.8132357379281521,25000,10
Dropout,0.6,57,0.9112,0.9542,fc1,val,0.44999999999999996,0.8126689020305872,10000,10
EarlyStopping,3.0,20,0.907,0.96616,conv1,train,0.048,0.6020595077192783,25000,10
EarlyStopping,3.0,20,0.907,0.96616,conv1,val,0.12,0.6046331889331341,10000,10
EarlyStopping,3.0,20,0.907,0.96616,conv3,train,0.004,0.0,25000,10
EarlyStopping,3.0,20,0.907,0.96616,conv3,val,0.01,0.0,10000,10
EarlyStopping,3.0,20,0.907,0.96616,fc1,train,4.132000000000001,0.8155191566622257,25000,10
EarlyStopping,3.0,20,0.907,0.96616,fc1,val,7.5600000000000005,0.8137715501606464,10000,10
EarlyStopping,5.0,18,0.9033,0.96236,conv1,train,0.068,0.7316567031300067,25000,10
EarlyStopping,5.0,18,0.9033,0.96236,conv1,val,0.16,0.7350815444558859,10000,10
EarlyStopping,5.0,18,0.9033,0.96236,conv3,train,0.004,0.0,25000,10
EarlyStopping,5.0,18,0.9033,0.96236,conv3,val,0.01,0.0,10000,10
EarlyStopping,5.0,18,0.9033,0.96236,fc1,train,2.076,0.835149053068161,25000,10
EarlyStopping,5.0,18,0.9033,0.96236,fc1,val,3.82,0.8336499296247959,10000,10
EarlyStopping,8.0,19,0.9079,0.96592,conv1,train,0.064,0.8143994688284397,25000,10
EarlyStopping,8.0,19,0.9079,0.96592,conv1,val,0.15,0.8173710865110159,10000,10
EarlyStopping,8.0,19,0.9079,0.96592,conv3,train,0.004,0.0,25000,10
EarlyStopping,8.0,19,0.9079,0.96592,conv3,val,0.01,0.0,10000,10
EarlyStopping,8.0,19,0.9079,0.96592,fc1,train,3.3320000000000003,0.8366218856179715,25000,10
EarlyStopping,8.0,19,0.9079,0.96592,fc1,val,6.17,0.8354102815538644,10000,10
EarlyStopping,12.0,39,0.9078,0.99468,conv1,train,0.07200000000000001,0.8559670905196667,25000,10
EarlyStopping,12.0,39,0.9078,0.99468,conv1,val,0.16999999999999998,0.8590907984673977,10000,10
EarlyStopping,12.0,39,0.9078,0.99468,conv3,train,0.036000000000000004,0.0018868391913175583,25000,10
EarlyStopping,12.0,39,0.9078,0.99468,conv3,val,0.08,0.0018527634292840958,10000,10
EarlyStopping,12.0,39,0.9078,0.99468,fc1,train,35.112,1.1245427953398228,25000,10
EarlyStopping,12.0,39,0.9078,0.99468,fc1,val,49.93,1.1223025695830584,10000,10
GaussianNoise,0.01,60,0.911,1.0,conv1,train,0.07200000000000001,0.7325068883097172,25000,10
