method,reg_val,sigma,acc_mean,acc_std
Baseline,0.0,0.0,87.98017824216349,0.0
Baseline,0.0,0.005,87.96865396435157,0.01659685694121585
Baseline,0.0,0.01,87.98658061872567,0.017274556396273278
Baseline,0.0,0.02,88.02243392747387,0.04746402630826286
Baseline,0.0,0.03,87.97121491497643,0.18506301746711373
Baseline,0.0,0.05,87.87774021716861,0.12185389524042674
Baseline,0.0,0.075,87.51280475312437,0.41870172154900526
Baseline,0.0,0.1,87.62036467936899,0.10432534599502019
Baseline,0.0,0.15,86.92762753534112,0.33180374442062843
BatchNorm,1.0,0.0,89.21327596803934,0.0
BatchNorm,1.0,0.005,89.20943454210203,0.032746137708834284
BatchNorm,1.0,0.01,89.07882606023355,0.17971415128860455
BatchNorm,1.0,0.02,88.54614833026021,0.4118315971103462
BatchNorm,1.0,0.03,87.61268182749437,0.8516441206749854
BatchNorm,1.0,0.05,82.87620364679368,1.4390822197471116
BatchNorm,1.0,0.075,73.45958819913953,2.5402506741145054
BatchNorm,1.0,0.1,52.5481458717476,4.242131418479873
BatchNorm,1.0,0.15,44.93828108994058,4.453387840427853
DataAug,2.0,0.0,89.94698832206515,0.0
DataAug,2.0,0.005,89.99692685925015,0.022617703509342005
DataAug,2.0,0.01,89.97515877893875,0.0421196583778913
DataAug,2.0,0.02,89.86887932800654,0.0314173431325153
DataAug,2.0,0.03,89.92650071706618,0.09316722886488893
DataAug,2.0,0.05,89.69217373489039,0.1821428310397839
DataAug,2.0,0.075,87.83420405654579,1.288384709603935
DataAug,2.0,0.1,88.28237041589837,0.34927179380884477
DataAug,2.0,0.15,76.45333947961483,7.010680800803996
Dropout,0.5,0.0,90.2082052858021,0.0
Dropout,0.5,0.005,90.17875435361606,0.012676058871915828
Dropout,0.5,0.01,90.13649866830569,0.032645843023927625
Dropout,0.5,0.02,90.09296250768284,0.013671735110673345
Dropout,0.5,0.03,90.15954722392952,0.11610741227752756
Dropout,0.5,0.05,90.12113296455645,0.10375801362366266
Dropout,0.5,0.075,89.59229666052039,0.28279667616217236
Dropout,0.5,0.1,89.26065355459946,0.4401222951147795
Dropout,0.5,0.15,87.20933210407703,1.6841526693339635
GaussianNoise,0.01,0.0,87.82652120467117,0.0
GaussianNoise,0.01,0.005,87.83292358123335,0.011874639540433761
GaussianNoise,0.01,0.01,87.8060335996722,0.027041989451372195
GaussianNoise,0.01,0.02,87.820118828109,0.025545402252691096
GaussianNoise,0.01,0.03,87.75737553779963,0.0679255644840994
GaussianNoise,0.01,0.05,87.74457078467526,0.05176035374771765
GaussianNoise,0.01,0.075,87.7957897971727,0.10061309813850937
GaussianNoise,0.01,0.1,87.65109608686744,0.06729503863690953
GaussianNoise,0.01,0.15,87.45262241343987,0.12397487648494189
L1,0.0001,0.0,84.7841118623233,0.0
L1,0.0001,0.005,84.79435566482279,0.007893379946434208
L1,0.0001,0.01,84.79691661544766,0.02374927908086242
L1,0.0001,0.02,84.82124564638394,0.07127084639456972
L1,0.0001,0.03,84.76234378201188,0.04327173030299846
L1,0.0001,0.05,84.68551526326571,0.1000411031787749
L1,0.0001,0.075,84.78667281294817,0.1763247516442977
L1,0.0001,0.1,84.47551731202623,0.1465235316775944
L1,0.0001,0.15,84.16052038516698,0.3741968652991889
L2,0.0001,0.0,87.95328826060233,0.0
L2,0.0001,0.005,87.97505634091374,0.016095325099843773
L2,0.0001,0.01,87.9840196681008,0.013671735110670684
L2,0.0001,0.02,87.9520077852899,0.01101506513399781
L2,0.0001,0.03,87.97121491497644,0.045271638828274646
L2,0.0001,0.05,87.86749641466913,0.10390013713942188
L2,0.0001,0.075,87.76889981561156,0.10340977827069353
L2,0.0001,0.1,87.7023150993649,0.11262360903142303
L2,0.0001,0.15,87.76249743904937,0.08516845496986104
