epoch,reg_method,reg_val,train_acc,val_acc
14,Dropout,0.25,0.38956,0.3024
15,Dropout,0.25,0.40636,0.3041
16,Dropout,0.25,0.42728,0.3146
17,Dropout,0.25,0.44912,0.3159
18,Dropout,0.25,0.47356,0.324
19,Dropout,0.25,0.48948,0.3269
20,Dropout,0.25,0.51248,0.3292
21,Dropout,0.25,0.54448,0.3375
22,Dropout,0.25,0.56384,0.3435
23,Dropout,0.25,0.58256,0.342
24,Dropout,0.25,0.59952,0.3466
25,Dropout,0.25,0.63248,0.3417
26,Dropout,0.25,0.64948,0.3508
27,Dropout,0.25,0.67248,0.3527
28,Dropout,0.25,0.69108,0.3447
29,Dropout,0.25,0.69912,0.346
30,Dropout,0.25,0.71084,0.3449
31,Dropout,0.25,0.73184,0.3453
32,Dropout,0.25,0.74996,0.349
33,Dropout,0.25,0.7654,0.3429
34,Dropout,0.25,0.7862,0.3533
35,Dropout,0.25,0.78728,0.3418
36,Dropout,0.25,0.8072,0.3441
37,Dropout,0.25,0.80196,0.3391
38,Dropout,0.25,0.8234,0.3403
39,Dropout,0.25,0.844,0.3412
40,Dropout,0.25,0.84164,0.3348
41,Dropout,0.25,0.84568,0.3378
42,Dropout,0.25,0.85136,0.338
43,Dropout,0.25,0.87068,0.3398
44,Dropout,0.25,0.87152,0.3372
45,Dropout,0.25,0.86472,0.3312
46,Dropout,0.25,0.888,0.3425
47,Dropout,0.25,0.89084,0.3348
48,Dropout,0.25,0.89192,0.3383
49,Dropout,0.25,0.88968,0.3339
50,Dropout,0.25,0.88948,0.3348
51,Dropout,0.25,0.91008,0.3419
52,Dropout,0.25,0.89448,0.3275
53,Dropout,0.25,0.9094,0.3345
54,Dropout,0.25,0.90888,0.334
55,Dropout,0.25,0.92156,0.332
56,Dropout,0.25,0.9222,0.3324
57,Dropout,0.25,0.91516,0.3267
58,Dropout,0.25,0.91888,0.3262
59,Dropout,0.25,0.92504,0.3335
60,Dropout,0.25,0.9228,0.3242
1,Dropout,0.3,0.02312,0.0215
2,Dropout,0.3,0.069,0.0652
3,Dropout,0.3,0.09856,0.0944
4,Dropout,0.3,0.12292,0.1224
5,Dropout,0.3,0.13356,0.1258
6,Dropout,0.3,0.17064,0.1635
7,Dropout,0.3,0.17996,0.1685
8,Dropout,0.3,0.21956,0.2039
9,Dropout,0.3,0.23668,0.2168
10,Dropout,0.3,0.2686,0.2383
11,Dropout,0.3,0.28544,0.2492
12,Dropout,0.3,0.3138,0.2626
13,Dropout,0.3,0.32596,0.271
14,Dropout,0.3,0.353,0.2832
15,Dropout,0.3,0.37208,0.3008
16,Dropout,0.3,0.3862,0.2987
17,Dropout,0.3,0.41284,0.3086
18,Dropout,0.3,0.42416,0.3143
19,Dropout,0.3,0.4588,0.3311
20,Dropout,0.3,0.47176,0.3293
21,Dropout,0.3,0.4918,0.3397
22,Dropout,0.3,0.51084,0.3342
23,Dropout,0.3,0.53108,0.3399
24,Dropout,0.3,0.54608,0.3458
25,Dropout,0.3,0.56924,0.3467
26,Dropout,0.3,0.57168,0.3478
27,Dropout,0.3,0.60776,0.3514
28,Dropout,0.3,0.62024,0.35
29,Dropout,0.3,0.6404,0.3503
30,Dropout,0.3,0.66004,0.358
31,Dropout,0.3,0.66776,0.3537
32,Dropout,0.3,0.68392,0.3509
33,Dropout,0.3,0.70308,0.35
34,Dropout,0.3,0.70524,0.3493
35,Dropout,0.3,0.72796,0.3549
36,Dropout,0.3,0.72724,0.3598
37,Dropout,0.3,0.74532,0.3455
38,Dropout,0.3,0.76216,0.361
39,Dropout,0.3,0.7724,0.3519
40,Dropout,0.3,0.78068,0.3564
41,Dropout,0.3,0.79092,0.3531
42,Dropout,0.3,0.79384,0.344
43,Dropout,0.3,0.80172,0.3473
44,Dropout,0.3,0.79728,0.3477
45,Dropout,0.3,0.82776,0.3459
46,Dropout,0.3,0.83008,0.3501
47,Dropout,0.3,0.82936,0.3431
48,Dropout,0.3,0.8278,0.3371
49,Dropout,0.3,0.8388,0.3445
50,Dropout,0.3,0.84084,0.3426
51,Dropout,0.3,0.85392,0.3437
52,Dropout,0.3,0.8468,0.3455
53,Dropout,0.3,0.85076,0.34
54,Dropout,0.3,0.8572,0.3451
55,Dropout,0.3,0.86856,0.3453
56,Dropout,0.3,0.8722,0.3439
57,Dropout,0.3,0.87424,0.3392
58,Dropout,0.3,0.87216,0.3345
59,Dropout,0.3,0.8774,0.3403
60,Dropout,0.3,0.87648,0.3369
1,Dropout,0.35,0.0098,0.0093
2,Dropout,0.35,0.03996,0.0381
3,Dropout,0.35,0.08012,0.076
4,Dropout,0.35,0.10096,0.1007
5,Dropout,0.35,0.13576,0.1294
6,Dropout,0.35,0.1592,0.1494
