epoch,reg_method,reg_val,train_acc,val_acc
57,GaussianNoise,0.05,0.9574,0.2854
58,GaussianNoise,0.05,0.95924,0.281
59,GaussianNoise,0.05,0.95472,0.2744
60,GaussianNoise,0.05,0.9522,0.2815
1,GaussianNoise,0.1,0.02096,0.0203
2,GaussianNoise,0.1,0.08776,0.0821
3,GaussianNoise,0.1,0.13032,0.1258
4,GaussianNoise,0.1,0.16692,0.1599
5,GaussianNoise,0.1,0.20144,0.1867
6,GaussianNoise,0.1,0.24776,0.2189
7,GaussianNoise,0.1,0.2786,0.2405
8,GaussianNoise,0.1,0.31504,0.2582
9,GaussianNoise,0.1,0.3244,0.2574
10,GaussianNoise,0.1,0.3764,0.287
11,GaussianNoise,0.1,0.41248,0.2945
12,GaussianNoise,0.1,0.4274,0.2952
13,GaussianNoise,0.1,0.47716,0.3129
14,GaussianNoise,0.1,0.51868,0.3131
15,GaussianNoise,0.1,0.54404,0.3092
16,GaussianNoise,0.1,0.57464,0.3108
17,GaussianNoise,0.1,0.61504,0.3073
18,GaussianNoise,0.1,0.65128,0.3165
19,GaussianNoise,0.1,0.67368,0.3065
20,GaussianNoise,0.1,0.69604,0.3019
21,GaussianNoise,0.1,0.73308,0.2962
22,GaussianNoise,0.1,0.76328,0.3078
23,GaussianNoise,0.1,0.79412,0.305
24,GaussianNoise,0.1,0.82572,0.3039
25,GaussianNoise,0.1,0.84308,0.3057
26,GaussianNoise,0.1,0.8426,0.2963
27,GaussianNoise,0.1,0.8408,0.286
28,GaussianNoise,0.1,0.8728,0.2932
29,GaussianNoise,0.1,0.87448,0.2935
30,GaussianNoise,0.1,0.90604,0.294
31,GaussianNoise,0.1,0.87816,0.2819
32,GaussianNoise,0.1,0.87224,0.2845
33,GaussianNoise,0.1,0.88632,0.2801
34,GaussianNoise,0.1,0.89548,0.2852
35,GaussianNoise,0.1,0.92192,0.2874
36,GaussianNoise,0.1,0.92656,0.2836
37,GaussianNoise,0.1,0.92484,0.2825
38,GaussianNoise,0.1,0.91272,0.2736
39,GaussianNoise,0.1,0.93896,0.2812
