reg_method,reg_val,best_epoch,val_acc,train_acc,layer,split,unique_pctg_ORDERED,num_images,n_bins
EarlyStopping,8.0,13,0.8658574062692072,0.95992,fc1,val,92.69360786724033,26032,30
EarlyStopping,12.0,14,0.868661647203442,0.97176,conv1,train,3.604,25000,30
EarlyStopping,12.0,14,0.868661647203442,0.97176,conv1,val,3.929778733866011,26032,30
EarlyStopping,12.0,14,0.868661647203442,0.97176,conv3,train,83.092,25000,30
EarlyStopping,12.0,14,0.868661647203442,0.97176,conv3,val,75.43023970497849,26032,30
EarlyStopping,12.0,14,0.868661647203442,0.97176,fc1,train,89.39200000000001,25000,30
EarlyStopping,12.0,14,0.868661647203442,0.97176,fc1,val,90.5500921942225,26032,30
EarlyStopping,15.0,13,0.8720036877688998,0.96664,conv1,train,2.5,25000,30
EarlyStopping,15.0,13,0.8720036877688998,0.96664,conv1,val,2.692839582052858,26032,30
EarlyStopping,15.0,13,0.8720036877688998,0.96664,conv3,train,80.464,25000,30
EarlyStopping,15.0,13,0.8720036877688998,0.96664,conv3,val,74.74262446220037,26032,30
EarlyStopping,15.0,13,0.8720036877688998,0.96664,fc1,train,80.144,25000,30
EarlyStopping,15.0,13,0.8720036877688998,0.96664,fc1,val,81.23463429625076,26032,30
GaussianNoise,0.01,49,0.8762292562999385,1.0,conv1,train,7.528,25000,30
GaussianNoise,0.01,49,0.8762292562999385,1.0,conv1,val,7.836508912108174,26032,30
GaussianNoise,0.01,49,0.8762292562999385,1.0,conv3,train,83.152,25000,30
GaussianNoise,0.01,49,0.8762292562999385,1.0,conv3,val,81.46511985248924,26032,30
GaussianNoise,0.01,49,0.8762292562999385,1.0,fc1,train,99.992,25000,30
GaussianNoise,0.01,49,0.8762292562999385,1.0,fc1,val,100.0,26032,30
GaussianNoise,0.05,47,0.8704287031346035,0.999,conv1,train,4.524,25000,30
GaussianNoise,0.05,47,0.8704287031346035,0.999,conv1,val,5.162876459741856,26032,30
GaussianNoise,0.05,47,0.8704287031346035,0.999,conv3,train,80.024,25000,30
GaussianNoise,0.05,47,0.8704287031346035,0.999,conv3,val,79.85940381069453,26032,30
GaussianNoise,0.05,47,0.8704287031346035,0.999,fc1,train,99.984,25000,30
GaussianNoise,0.05,47,0.8704287031346035,0.999,fc1,val,100.0,26032,30
GaussianNoise,0.1,50,0.8657421634910879,0.99716,conv1,train,5.408,25000,30
GaussianNoise,0.1,50,0.8657421634910879,0.99716,conv1,val,6.15780577750461,26032,30
GaussianNoise,0.1,50,0.8657421634910879,0.99716,conv3,train,73.764,25000,30
GaussianNoise,0.1,50,0.8657421634910879,0.99716,conv3,val,72.84880147510756,26032,30
GaussianNoise,0.1,50,0.8657421634910879,0.99716,fc1,train,99.94,25000,30
GaussianNoise,0.1,50,0.8657421634910879,0.99716,fc1,val,99.96926859250154,26032,30
GaussianNoise,0.2,27,0.8574062692071297,0.95648,conv1,train,6.796,25000,30
GaussianNoise,0.2,27,0.8574062692071297,0.95648,conv1,val,7.460049170251998,26032,30
GaussianNoise,0.2,27,0.8574062692071297,0.95648,conv3,train,68.328,25000,30
GaussianNoise,0.2,27,0.8574062692071297,0.95648,conv3,val,61.128610940381066,26032,30
GaussianNoise,0.2,27,0.8574062692071297,0.95648,fc1,train,92.60000000000001,25000,30
GaussianNoise,0.2,27,0.8574062692071297,0.95648,fc1,val,93.1699446834665,26032,30
L1,0.0,57,0.8801090964966195,1.0,conv1,train,5.724,25000,30
L1,0.0,57,0.8801090964966195,1.0,conv1,val,6.038721573448064,26032,30
L1,0.0,57,0.8801090964966195,1.0,conv3,train,85.952,25000,30
L1,0.0,57,0.8801090964966195,1.0,conv3,val,85.2220344191764,26032,30
L1,0.0,57,0.8801090964966195,1.0,fc1,train,99.988,25000,30
L1,0.0,57,0.8801090964966195,1.0,fc1,val,100.0,26032,30
L1,0.0001,24,0.8674323909035033,0.94752,conv1,train,2.2880000000000003,25000,30
L1,0.0001,24,0.8674323909035033,0.94752,conv1,val,2.5468653964351566,26032,30
L1,0.0001,24,0.8674323909035033,0.94752,conv3,train,29.592000000000002,25000,30
L1,0.0001,24,0.8674323909035033,0.94752,conv3,val,26.34065765212047,26032,30
L1,0.0001,24,0.8674323909035033,0.94752,fc1,train,84.512,25000,30
L1,0.0001,24,0.8674323909035033,0.94752,fc1,val,85.029963122311,26032,30
L1,0.0005,1,0.1958743085433313,0.18988,conv1,train,1.048,25000,30
L1,0.0005,1,0.1958743085433313,0.18988,conv1,val,1.2254148740012292,26032,30
L1,0.0005,1,0.1958743085433313,0.18988,conv3,train,0.004,25000,30
L1,0.0005,1,0.1958743085433313,0.18988,conv3,val,0.003841425937307928,26032,30
L1,0.0005,1,0.1958743085433313,0.18988,fc1,train,0.004,25000,30
L1,0.0005,1,0.1958743085433313,0.18988,fc1,val,0.003841425937307928,26032,30
