reg_method,reg_val,best_epoch,val_acc,train_acc,layer,split,unique_pctg,entropy,num_images,n_bins
Dropout,0.35,41,0.8963967424708051,0.98952,conv1,val,0.14213275968039335,0.5252798963738828,26032,10
Dropout,0.35,41,0.8963967424708051,0.98952,conv3,train,0.22399999999999998,0.0085121135532856,25000,10
Dropout,0.35,41,0.8963967424708051,0.98952,conv3,val,0.19207129686539642,0.008908762346973761,26032,10
Dropout,0.35,41,0.8963967424708051,0.98952,fc1,train,1.284,0.3529104527270794,25000,10
Dropout,0.35,41,0.8963967424708051,0.98952,fc1,val,1.3713890596189307,0.3186873359769954,26032,10
Dropout,0.4,59,0.9018131530424094,0.98932,conv1,train,0.12,0.8057464926409721,25000,10
Dropout,0.4,59,0.9018131530424094,0.98932,conv1,val,0.1229256299938537,0.8307199812795882,26032,10
Dropout,0.4,59,0.9018131530424094,0.98932,conv3,train,0.22,0.0060449995535612104,25000,10
Dropout,0.4,59,0.9018131530424094,0.98932,conv3,val,0.18438844499078058,0.005899246520469836,26032,10
Dropout,0.4,59,0.9018131530424094,0.98932,fc1,train,1.72,0.39425539586663244,25000,10
Dropout,0.4,59,0.9018131530424094,0.98932,fc1,val,1.7785802089735707,0.3575742829470256,26032,10
Dropout,0.5,57,0.9022741241548864,0.97896,conv1,train,0.18,0.6218092730414867,25000,10
Dropout,0.5,57,0.9022741241548864,0.97896,conv1,val,0.19207129686539642,0.6673220504354628,26032,10
Dropout,0.5,57,0.9022741241548864,0.97896,conv3,train,0.192,0.00487441181331873,25000,10
Dropout,0.5,57,0.9022741241548864,0.97896,conv3,val,0.18438844499078058,0.004982262816321341,26032,10
Dropout,0.5,57,0.9022741241548864,0.97896,fc1,train,0.924,0.35320579850763084,25000,10
Dropout,0.5,57,0.9022741241548864,0.97896,fc1,val,1.0026121696373693,0.3030544654446177,26032,10
Dropout,0.6,58,0.8995082974800246,0.95656,conv1,train,0.2,0.7930562527155877,25000,10
