epoch,reg_method,reg_val,train_acc,val_acc
57,GaussianNoise,0.05,0.98768,0.6726
58,GaussianNoise,0.05,0.99052,0.6663
59,GaussianNoise,0.05,0.99052,0.6599
60,GaussianNoise,0.05,0.99012,0.6617
1,GaussianNoise,0.1,0.32228,0.3221
2,GaussianNoise,0.1,0.41396,0.413
3,GaussianNoise,0.1,0.45972,0.4591
4,GaussianNoise,0.1,0.56196,0.5447
5,GaussianNoise,0.1,0.5582,0.5277
6,GaussianNoise,0.1,0.64432,0.598
7,GaussianNoise,0.1,0.67092,0.6027
8,GaussianNoise,0.1,0.71144,0.6293
9,GaussianNoise,0.1,0.74128,0.6344
10,GaussianNoise,0.1,0.7426,0.6251
11,GaussianNoise,0.1,0.77708,0.6351
12,GaussianNoise,0.1,0.81332,0.6455
13,GaussianNoise,0.1,0.85428,0.6564
14,GaussianNoise,0.1,0.84752,0.6459
15,GaussianNoise,0.1,0.88416,0.6502
16,GaussianNoise,0.1,0.90824,0.656
17,GaussianNoise,0.1,0.90236,0.6446
18,GaussianNoise,0.1,0.93236,0.6594
19,GaussianNoise,0.1,0.94076,0.656
20,GaussianNoise,0.1,0.93812,0.6469
21,GaussianNoise,0.1,0.93176,0.6408
22,GaussianNoise,0.1,0.95652,0.6472
23,GaussianNoise,0.1,0.9522,0.6497
24,GaussianNoise,0.1,0.96516,0.6505
25,GaussianNoise,0.1,0.96764,0.6553
26,GaussianNoise,0.1,0.95764,0.6448
27,GaussianNoise,0.1,0.9648,0.6451
28,GaussianNoise,0.1,0.97816,0.6584
29,GaussianNoise,0.1,0.97656,0.6526
30,GaussianNoise,0.1,0.9724,0.6449
31,GaussianNoise,0.1,0.97284,0.6486
32,GaussianNoise,0.1,0.9634,0.6321
33,GaussianNoise,0.1,0.98084,0.644
34,GaussianNoise,0.1,0.98396,0.6591
35,GaussianNoise,0.1,0.98624,0.6544
36,GaussianNoise,0.1,0.98608,0.6587
37,GaussianNoise,0.1,0.98584,0.6557
38,GaussianNoise,0.1,0.97856,0.6454
39,GaussianNoise,0.1,0.97608,0.6452
40,GaussianNoise,0.1,0.98836,0.6552
41,GaussianNoise,0.1,0.98144,0.6507
42,GaussianNoise,0.1,0.98304,0.6475
43,GaussianNoise,0.1,0.98092,0.6471
44,GaussianNoise,0.1,0.98752,0.657
45,GaussianNoise,0.1,0.98972,0.6531
46,GaussianNoise,0.1,0.99196,0.6602
47,GaussianNoise,0.1,0.9822,0.6486
48,GaussianNoise,0.1,0.9902,0.6538
49,GaussianNoise,0.1,0.99192,0.6543
50,GaussianNoise,0.1,0.98568,0.65
51,GaussianNoise,0.1,0.9874,0.6524
52,GaussianNoise,0.1,0.99112,0.6555
53,GaussianNoise,0.1,0.99148,0.6556
54,GaussianNoise,0.1,0.99124,0.657
55,GaussianNoise,0.1,0.98692,0.6419
56,GaussianNoise,0.1,0.98796,0.6411
57,GaussianNoise,0.1,0.99112,0.6461
58,GaussianNoise,0.1,0.98924,0.6522
59,GaussianNoise,0.1,0.98968,0.6466
60,GaussianNoise,0.1,0.98604,0.6391
1,GaussianNoise,0.2,0.33564,0.3439
2,GaussianNoise,0.2,0.41584,0.4115
3,GaussianNoise,0.2,0.43296,0.4301
4,GaussianNoise,0.2,0.52564,0.5126
5,GaussianNoise,0.2,0.5482,0.5227
6,GaussianNoise,0.2,0.5802,0.5481
7,GaussianNoise,0.2,0.62356,0.574
8,GaussianNoise,0.2,0.65972,0.5867
9,GaussianNoise,0.2,0.68572,0.5957
10,GaussianNoise,0.2,0.68028,0.585
11,GaussianNoise,0.2,0.70456,0.597
12,GaussianNoise,0.2,0.75308,0.6242
13,GaussianNoise,0.2,0.77356,0.6146
14,GaussianNoise,0.2,0.79736,0.6218
15,GaussianNoise,0.2,0.8322,0.6339
16,GaussianNoise,0.2,0.82224,0.6088
17,GaussianNoise,0.2,0.827,0.6059
18,GaussianNoise,0.2,0.84588,0.613
19,GaussianNoise,0.2,0.87696,0.6195
20,GaussianNoise,0.2,0.86764,0.601
21,GaussianNoise,0.2,0.87032,0.5877
22,GaussianNoise,0.2,0.88984,0.6104
23,GaussianNoise,0.2,0.92292,0.6304
24,GaussianNoise,0.2,0.89704,0.6062
25,GaussianNoise,0.2,0.92916,0.6171
26,GaussianNoise,0.2,0.91228,0.6086
27,GaussianNoise,0.2,0.9324,0.6162
28,GaussianNoise,0.2,0.91276,0.592
29,GaussianNoise,0.2,0.93264,0.5988
30,GaussianNoise,0.2,0.9394,0.6024
31,GaussianNoise,0.2,0.92412,0.5917
32,GaussianNoise,0.2,0.93676,0.6003
33,GaussianNoise,0.2,0.93268,0.5936
34,GaussianNoise,0.2,0.94612,0.6022
35,GaussianNoise,0.2,0.94404,0.6011
36,GaussianNoise,0.2,0.95428,0.6045
37,GaussianNoise,0.2,0.95096,0.5973
38,GaussianNoise,0.2,0.92752,0.5853
39,GaussianNoise,0.2,0.91316,0.574
40,GaussianNoise,0.2,0.93236,0.585
41,GaussianNoise,0.2,0.95896,0.6021
42,GaussianNoise,0.2,0.9704,0.6094
43,GaussianNoise,0.2,0.95996,0.6005
44,GaussianNoise,0.2,0.97044,0.6033
45,GaussianNoise,0.2,0.95164,0.5896
46,GaussianNoise,0.2,0.9502,0.5823
47,GaussianNoise,0.2,0.9624,0.5916
48,GaussianNoise,0.2,0.9666,0.5999
49,GaussianNoise,0.2,0.9716,0.6041
50,GaussianNoise,0.2,0.9736,0.6021
51,GaussianNoise,0.2,0.96176,0.5946
52,GaussianNoise,0.2,0.96724,0.5909
53,GaussianNoise,0.2,0.9518,0.5837
54,GaussianNoise,0.2,0.96288,0.5969
55,GaussianNoise,0.2,0.95684,0.5926
56,GaussianNoise,0.2,0.96364,0.5884
57,GaussianNoise,0.2,0.96172,0.5942
58,GaussianNoise,0.2,0.94912,0.5895
59,GaussianNoise,0.2,0.97012,0.5985
60,GaussianNoise,0.2,0.97128,0.6047
