epoch,reg_method,reg_val,train_acc,val_acc
1,L1,0.0,0.28744,0.286
2,L1,0.0,0.46248,0.4639
3,L1,0.0,0.5238,0.5153
4,L1,0.0,0.59448,0.5732
5,L1,0.0,0.63248,0.5954
6,L1,0.0,0.68476,0.6219
7,L1,0.0,0.71436,0.6349
8,L1,0.0,0.75956,0.6619
9,L1,0.0,0.7738,0.662
10,L1,0.0,0.82232,0.6676
11,L1,0.0,0.84496,0.6785
12,L1,0.0,0.8592,0.6646
13,L1,0.0,0.91148,0.6836
14,L1,0.0,0.93236,0.6799
15,L1,0.0,0.934,0.679
16,L1,0.0,0.94332,0.6725
17,L1,0.0,0.95716,0.6623
18,L1,0.0,0.95012,0.6623
19,L1,0.0,0.9616,0.6679
20,L1,0.0,0.96804,0.6692
21,L1,0.0,0.97836,0.6727
22,L1,0.0,0.96968,0.6676
23,L1,0.0,0.97512,0.6736
24,L1,0.0,0.96084,0.6588
25,L1,0.0,0.98276,0.6735
26,L1,0.0,0.97668,0.6638
27,L1,0.0,0.97384,0.6668
28,L1,0.0,0.99112,0.6726
29,L1,0.0,0.9854,0.6695
30,L1,0.0,0.99196,0.6801
31,L1,0.0,0.98688,0.6746
32,L1,0.0,0.99448,0.6796
33,L1,0.0,0.99284,0.6809
34,L1,0.0,0.99004,0.6816
35,L1,0.0,0.9926,0.6862
36,L1,0.0,0.9834,0.6697
37,L1,0.0,0.98564,0.6746
38,L1,0.0,0.98712,0.6746
39,L1,0.0,0.99196,0.6786
40,L1,0.0,0.99364,0.6745
41,L1,0.0,0.98732,0.6748
42,L1,0.0,0.99464,0.6805
43,L1,0.0,0.99168,0.6822
44,L1,0.0,0.98256,0.6683
45,L1,0.0,0.99048,0.6731
46,L1,0.0,0.98352,0.6699
47,L1,0.0,0.98084,0.6676
48,L1,0.0,0.99264,0.6696
49,L1,0.0,0.98656,0.6681
50,L1,0.0,0.98984,0.6712
51,L1,0.0,0.99768,0.6896
52,L1,0.0,0.9914,0.67
53,L1,0.0,0.9852,0.6672
54,L1,0.0,0.99472,0.6787
55,L1,0.0,0.99652,0.6877
56,L1,0.0,0.99844,0.6863
57,L1,0.0,0.99912,0.6866
